Condition_Year,Make_Model,Price,Vin
Used 2023,Pre-Owned 2023 GMC Yukon SLT,"$46,329",
Used 2019,Pre-Owned 2019 Land Rover Range Rover Sport Autobiography,"$46,457",
Used 2025,Pre-Owned 2025 Mercedes-Benz GLA 250,"$46,488",
Used 2024,Pre-Owned 2024 Ford F-150 STX,"$46,495",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$46,505",
New 2025,New 2025 Nissan Frontier PRO-4X,"$46,610",
Used 2024,Pre-Owned 2024 INFINITI QX55 SENSORY,"$46,686",
New 2025,New 2025 RAM 1500 Tradesman,"$56,510",
Used 2024,Pre-Owned 2024 Volkswagen Atlas Cross Sport 2.0T SEL R-Line,"$52,021",
Used 2024,Pre-Owned 2024 Genesis GV80,"$46,891",
Used 2022,Pre-Owned 2022 Genesis G90 3.3T Premium,"$46,973",
Used 2025,Pre-Owned 2025 Mercedes-Benz GLB 250,"$46,987",
Used 2023,Pre-Owned 2023 Ford F-150 XLT,"$46,990",
Used 2022,Pre-Owned 2022 Maserati Ghibli Modena,"$97,326",
Used 2021,Pre-Owned 2021 Audi A7 e Premium Plus,"$46,994",
Used 2022,Pre-Owned 2022 Mercedes-Benz GLS 450,"$46,997",
New 2025,New 2025 Nissan ARIYA EVOLVE+,"$47,075",
Used 2023,Pre-Owned 2023 Toyota 4Runner Limited,"$47,159",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,175",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,175",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,175",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,175",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,175",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,175",
Used 2022,Pre-Owned 2022 Genesis GV80 Advanced +,"$47,255",
New 2024,New 2024 Nissan Murano SL,"$47,420",
Used 2024,Pre-Owned 2024 Volkswagen Atlas Cross Sport 2.0T SEL R-Line,"$51,851",
Used 2024,Pre-Owned 2024 Volkswagen Atlas Cross Sport 2.0T SEL R-Line,"$52,021",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,600",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,600",
New 2025,New 2025 Nissan Pathfinder Rock Creek,"$47,600",
Used 2024,Pre-Owned 2024 Jaguar XF RDYSE,"$53,118",
Used 2023,Pre-Owned 2023 GMC Sierra 1500 SLT,"$47,700",
Used 2024,Pre-Owned 2024 Lincoln Corsair Grand Touring,"$47,795",
Used 2022,Pre-Owned 2022 TOYOTA TUNDRA LIMI,"$47,852",
Used 2023,Pre-Owned 2023 GMC Yukon XL SLT,"$47,867",
Used 2022,Pre-Owned 2022 Chevrolet Silverado 1500 LT Trail Boss,"$47,889",
Used 2023,Pre-Owned 2023 Ford Explorer ST,"$47,900",
Used 2023,Pre-Owned 2023 Toyota 4Runner Limited,"$47,987",
Used 2023,Pre-Owned 2023 Audi S4 Premium Plus,"$47,989",
New 2025,New 2025 Nissan Pathfinder SL,"$48,160",
Used 2022,Pre-Owned 2022 Ford F-150 LARIAT,"$48,235",
Used 2025,Pre-Owned 2025 Mazda CX-70 PHEV Premium Plus Package,"$48,292",
Used 2023,Pre-Owned 2023 Toyota Sienna Platinum,"$48,589",
Used 2020,Pre-Owned 2020 Chevrolet Silverado 1500 High Country,"$48,632",
Used 2023,Pre-Owned 2023 Chevrolet Tahoe LT,"$48,800",
Used 2025,Pre-Owned 2025 Jaguar F-PACE R-Dynamic S,"$48,888",
Used 2024,Pre-Owned 2024 Chevrolet Silverado 2500HD Custom,"$48,899",
Used 2022,Pre-Owned 2022 Chevrolet Silverado 3500HD CC Work Truck,"$48,900",
Used 2017,Pre-Owned 2017 Ford Super Duty F-350 DRW Lariat,"$48,900",
Used 2024,Pre-Owned 2024 Honda Civic Type R Base,"$48,990",
Used 2024,Pre-Owned 2024 BMW i4 xDrive40,"$65,150",
New 2025,New 2025 Nissan Murano SL,"$49,140",
New 2025,New 2025 Nissan Murano SL,"$49,140",
Used 2024,Pre-Owned 2024 Audi A6 Premium Plus,"$49,187",
New 2025,New 2025 RAM 1500 Big Horn,"$62,245",
New 2025,New 2025 Nissan Murano SL,"$49,260",
Used 2024,Pre-Owned 2024 Jaguar F-PACE RDYNAMS,"$66,573",
Used 2022,Pre-Owned 2022 Land Rover Defender X-Dynamic HSE,"$49,488",
Used 2024,Pre-Owned 2024 Toyota Tundra Limited,"$49,493",
Used 2021,Pre-Owned 2021 GMC Yukon Denali,"$49,590",
Used 2024,Pre-Owned 2024 BMW X5 sDrive40i,"$49,595",
Used 2024,Pre-Owned 2024 Cadillac XT5 AWD Sport,"$49,599",
Used 2021,Pre-Owned 2021 Chevrolet Silverado 1500 LTZ,"$49,600",
Used 2020,Pre-Owned 2020 Lexus LS LS 500,"$57,775",
Used 2022,Pre-Owned 2022 Toyota 4Runner TRD Off Road Premium,"$49,700",
New 2025,New 2025 Nissan Murano SL,"$49,710",
Used 2023,Pre-Owned 2023 Ford F-150 King Ranch,"$49,824",
Used 2021,Pre-Owned 2021 LAND ROVER RANGE ROVER,"$49,848",
Used 2022,Pre-Owned 2022 Mercedes-Benz GLE 450,"$49,877",
Used 2023,Pre-Owned 2023 Ford Bronco Wildtrak,"$49,877",
New 2025,New 2025 Nissan Murano SL,"$49,890",
Used 2024,Pre-Owned 2024 Audi Q7 Premium Plus,"$49,891",
Used 2024,Pre-Owned 2024 Ford F-150 XLT,"$49,900",
Used 2024,Pre-Owned 2024 FORD MUSTANG GT,"$49,987",
Used 2025,Pre-Owned 2025 BMW i4 eDrive40,"$49,997",
Used 2021,Pre-Owned 2021 Chevrolet Tahoe Z71,"$49,998",
Used 2024,Pre-Owned 2024 BMW X3 xDrive30i,"$49,999",
Used 2021,Pre-Owned 2021 Chevrolet Tahoe High Country,"$49,999",
Used 2024,Pre-Owned 2024 Chevrolet Silverado 1500 LT Trail Boss,"$50,037",
New 2025,New 2025 Nissan Murano SL,"$50,260",
Used 2024,Pre-Owned 2024 Mercedes-Benz GLA 250,"$50,515",
New 2025,New 2025 RAM 1500 Warlock,"$58,640",
New 2025,New 2025 RAM 1500 Warlock,"$58,690",
Used 2024,Pre-Owned 2024 Genesis GV70 3.5T Sport,"$50,888",
Used 2023,Pre-Owned 2023 Chevrolet Silverado 2500HD LT,"$50,900",
New 2025,New 2025 RAM 1500 Warlock,"$58,340",
Used 2022,Pre-Owned 2022 Chevrolet Tahoe Z71,"$62,025",
New 2025,New 2025 RAM 1500 Big Horn,"$61,615",
New 2025,New 2025 RAM 1500 Warlock,"$58,635",
New 2025,New 2025 RAM 1500 Big Horn,"$62,200",
New 2025,New 2025 RAM 1500 Big Horn,"$62,130",
New 2025,New 2025 RAM 1500 Big Horn,"$59,775",
Used 2025,Pre-Owned 2025 Land Rover Discovery Sport S,"$51,418",
New 2025,New 2025 Nissan ARIYA EVOLVE+,"$51,450",
New 2025,New 2025 RAM 1500 Big Horn,"$62,375",
New 2025,New 2025 RAM 1500 Big Horn,"$62,375",
New 2025,New 2025 RAM 1500 Big Horn,"$62,375",
Used 2024,Pre-Owned 2024 Jaguar F-PACE R-Dynamic S,"$59,761",
Used 2023,Pre-Owned 2023 Toyota 4Runner Limited,"$51,899",
Used 2024,Pre-Owned 2024 Ford F-150 XLT,"$51,995",
Used 2021,Pre-Owned 2021 Ford Super Duty F-250 SRW King Ranch,"$51,995",
Used 2021,Pre-Owned 2021 Chevrolet Silverado 3500HD LTZ,"$51,998",
Used 2024,Pre-Owned 2024 Jaguar XF R-Dynamic SE,"$55,818",
New 2025,New 2025 Nissan Murano Platinum,"$52,300",
New 2025,New 2025 RAM 1500 Big Horn,"$61,215",
Used 2024,Pre-Owned 2024 Toyota 4Runner TRD Off Road Premium,"$52,498",
Used 2025,Pre-Owned 2025 Jaguar F-PACE R-Dynamic S,"$67,358",
New 2024,New 2024 Nissan Titan SV,"$52,705",
New 2025,New 2025 Nissan Murano Platinum,"$52,750",
New 2025,New 2025 RAM 1500 Big Horn,"$63,620",
Used 2023,Pre-Owned 2023 Toyota 4Runner TRD Off Road Premium,"$52,990",
Used 2025,Pre-Owned 2025 Ford Explorer Platinum,"$52,995",
Used 2022,Pre-Owned 2022 Ford Super Duty F-350 SRW LARIAT,"$52,997",
New 2024,New 2024 RAM 2500 Tradesman,"$59,060",
New 2025,New 2025 RAM 1500 Big Horn,"$63,865",
New 2025,New 2025 RAM 1500 Big Horn,"$63,865",
New 2025,New 2025 RAM 1500 Big Horn,"$61,835",
New 2025,New 2025 RAM 1500,"$61,885",
New 2025,New 2025 Nissan Murano Platinum,"$53,225",
Used 2023,Pre-Owned 2023 GMC Yukon SLT,"$53,258",
New 2025,New 2025 RAM 1500 BIG HORN,"$60,955",
New 2025,New 2025 RAM 1500,"$60,955",
New 2025,New 2025 RAM 2500 Tradesman,"$59,895",
New 2025,New 2025 RAM 1500,"$61,005",
New 2025,New 2025 RAM ProMaster Tradesman,"$57,470",
New 2025,New 2025 RAM 1500 Big Horn,"$62,425",
Used 2025,Pre-Owned 2025 Land Rover Discovery Sport S,"$53,748",
Used 2024,Pre-Owned 2024 MERCEDES-BENZ GLE350W4,"$53,788",
New 2025,New 2025 RAM 1500 Big Horn,"$62,620",
Used 2025,Pre-Owned 2025 Land Rover Discovery Sport S,"$54,118",
Used 2023,Pre-Owned 2023 BMW X7 xDrive40i,"$53,899",
New 2025,New 2025 Nissan Murano SL,"$53,985",
Used 2023,Pre-Owned 2023 Land Rover Range Rover Velar HST,"$53,994",
New 2025,New 2025 Nissan Pathfinder Platinum,"$54,035",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Evoque Core S,"$55,055",
Used 2022,Pre-Owned 2022 Audi A8 L 55,"$54,424",
New 2025,New 2025 Nissan Pathfinder Platinum,"$54,485",
Used 2022,Pre-Owned 2022 Maserati Ghibli Modena,"$54,495",
New 2025,New 2025 Nissan Pathfinder Platinum,"$54,655",
Used 2021,Pre-Owned 2021 Land Rover Range Rover Westminster,"$54,867",
Used 2023,Pre-Owned 2023 Chevrolet Silverado 1500 ZR2,"$54,900",
New 2025,New 2025 RAM 1500 Big Horn,"$63,739",
Used 2022,Pre-Owned 2022 LEXUS GX460 PREM,"$54,987",
Used 2022,Pre-Owned 2022 Ford Super Duty F-250 SRW LARIAT,"$54,995",
Used 2024,Pre-Owned 2024 Volvo XC90 Ultimate Bright Theme,"$54,997",
Used 2024,Pre-Owned 2024 Volvo XC90 Ultimate Bright Theme,"$54,997",
New 2025,New 2025 Nissan Pathfinder Platinum,"$55,030",
Used 2022,Pre-Owned 2022 Mercedes-Benz GLS 450,"$55,444",
New 2025,New 2025 Nissan Pathfinder Platinum,"$55,490",
Used 2021,Pre-Owned 2021 GMC Yukon Denali,"$55,888",
Used 2024,Pre-Owned 2024 INFINITI QX80 PREMIUM SELECT,"$55,959",
Used 2024,Pre-Owned 2024 Mercedes-Benz CLE 300,"$55,987",
Used 2023,Pre-Owned 2023 INFINITI QX80 PREMIUM SELECT,"$58,000",
Used 2019,Pre-Owned 2019 Lexus LX LX 570,"$55,999",
New 2025,New 2025 RAM 2500 Tradesman,"$62,935",
New 2025,New 2025 RAM 2500 Tradesman,"$62,985",
New 2025,New 2025 NISSAN Z,"$56,145",
New 2025,New 2025 RAM 2500 Tradesman,"$57,500",
Used 2024,Pre-Owned 2024 Genesis GV70 3.5T Sport,"$56,637",
New 2025,New 2025 RAM 2500 Tradesman,"$57,745",
Used 2021,Pre-Owned 2021 Mercedes-Benz AMG® GT 43,"$56,789",
New 2025,New 2025 RAM 2500 Tradesman,"$57,795",
Used 2024,Pre-Owned 2024 Ford Expedition XLT,"$56,877",
New 2025,New 2025 RAM 1500 Laramie,"$68,470",
New 2025,New 2025 RAM 1500 Laramie,"$70,350",
Used 2024,Pre-Owned 2024 Toyota 4Runner TRD Off Road Premium,"$56,987",
Used 2024,Pre-Owned 2024 Genesis GV70 3.5T Sport,"$56,990",
Used 2024,Pre-Owned 2024 Ford Bronco Wildtrak,"$60,350",
Used 2025,Pre-Owned 2025 Land Rover Discovery Sport S,"$57,238",
Used 2022,Pre-Owned 2022 Ford Super Duty F-350 SRW LARIAT,"$57,318",
Used 2024,Pre-Owned 2024 Mercedes-Benz CLE 300,"$57,488",
New 2025,New 2025 RAM 1500 Big Horn,"$66,455",
New 2025,New 2025 RAM 1500 Laramie,"$68,705",
Used 2024,Pre-Owned 2024 Nissan Armada Platinum,"$59,900",
Used 2022,Pre-Owned 2022 Chevrolet Tahoe High Country,"$57,988",
Used 2024,Pre-Owned 2024 Ford Bronco Badlands,"$57,990",
Used 2021,Pre-Owned 2021 Ford Super Duty F-250 SRW King Ranch,"$57,995",
New 2024,New 2024 RAM 2500 Tradesman,"$70,660",
New 2025,New 2025 RAM 1500 Laramie,"$72,460",
New 2025,New 2025 RAM 1500 Laramie,"$72,460",
New 2025,New 2025 RAM 1500 Big Horn,"$67,108",
New 2025,New 2025 RAM 1500 Laramie,"$72,705",
Used 2025,Pre-Owned 2025 Toyota Tundra 4WD SR5,"$58,439",
New 2025,New 2025 RAM 1500 Big Horn,"$67,253",
New 2025,New 2025 RAM 1500 Big Horn,"$67,253",
Used 2023,Pre-Owned 2023 Genesis G80 3.5T Sport,"$58,772",
New 2025,New 2025 RAM 1500 Rebel,"$66,980",
Used 2021,Pre-Owned 2021 Ford Super Duty F-250 SRW LARIAT,"$58,871",
Used 2024,Pre-Owned 2024 Toyota 4Runner TRD Off Road Premium,"$58,987",
Used 2024,Pre-Owned 2024 Genesis GV70 3.5T Sport,"$58,990",
New 2025,New 2025 RAM 1500 Big Horn,"$67,799",
New 2025,New 2025 RAM 1500 Big Horn,"$68,071",
New 2025,New 2025 RAM 1500 Laramie,"$70,600",
Used 2024,Pre-Owned 2024 BMW i4 M50,"$59,789",
Used 2017,Pre-Owned 2017 Mercedes G550,"$59,887",
Used 2024,Pre-Owned 2024 Ford Mustang Dark Horse,"$59,896",
Used 2024,Pre-Owned 2024 BMW X5 xDrive40i,"$59,899",
Used 2023,Pre-Owned 2023 Mercedes-Benz GLS 450,"$59,927",
Used 2022,Pre-Owned 2022 Maserati Ghibli Modena Q4,"$59,991",
Used 2023,Pre-Owned 2023 Mercedes-Benz GLE 450,"$59,994",
Used 2024,Pre-Owned 2024 Jaguar F-PACE RDYNAMS,"$74,373",
New 2025,New 2025 RAM 1500 Laramie,"$74,300",
New 2025,New 2025 RAM 1500 Laramie,"$72,705",
New 2025,New 2025 RAM 1500 Laramie,"$74,005",
Used 2025,Pre-Owned 2025 Land Rover Defender 90 S,"$61,405",
Used 2023,Pre-Owned 2023 Chevrolet Tahoe Z71,"$61,747",
Used 2023,Pre-Owned 2023 Chevrolet Tahoe Z71,"$61,850",
New 2025,New 2025 RAM 1500 Laramie,"$72,900",
New 2025,New 2025 RAM 1500 Laramie,"$72,950",
Used 2024,Pre-Owned 2024 Lincoln Aviator Reserve,"$61,990",
New 2025,New 2025 RAM 1500 Rebel,"$72,125",
Used 2025,Pre-Owned 2025 Land Rover Defender 90 S,"$62,495",
New 2025,New 2025 RAM 1500 Rebel,"$72,370",
New 2025,New 2025 RAM 1500 Rebel,"$72,370",
New 2025,New 2025 RAM 1500 LARAMIE,"$73,760",
Used 2024,Pre-Owned 2024 Toyota 4Runner TRD Pro,"$67,700",
Used 2021,Pre-Owned 2021 Porsche Taycan 4S,"$62,997",
New 2025,New 2025 RAM 1500 Laramie,"$74,300",
New 2025,New 2025 RAM 1500 Rebel,"$71,520",
New 2025,New 2025 RAM 1500 Laramie,"$74,350",
New 2024,New 2024 RAM 2500 Tradesman,"$69,830",
Used 2024,Pre-Owned 2024 Toyota Tundra Hybrid Platinum,"$63,895",
Used 2023,Pre-Owned 2023 Chevrolet Tahoe Z71,"$63,988",
New 2024,New 2024 RAM 2500 Tradesman,"$70,075",
New 2024,New 2024 RAM 2500 Tradesman,"$70,075",
New 2025,New 2025 RAM 1500 REBEL,"$72,375",
Used 2024,Pre-Owned 2024 Jaguar F-PACE R-Dynamic S,"$82,118",
New 2025,New 2025 RAM 1500 REBEL,"$72,620",
New 2025,New 2025 RAM 1500 REBEL,"$72,670",
New 2025,New 2025 RAM 1500 LARAMIE,"$75,915",
Used 2021,Pre-Owned 2021 MERCEDES-BENZ-CAR FRIEGHTLINER SPRINTER,"$64,987",
Used 2024,Pre-Owned 2024 Mercedes E350,"$64,987",
Used 2023,Pre-Owned 2023 Ford Super Duty F-350 DRW XLT,"$64,987",
Used 2023,Pre-Owned 2023 Mercedes-Benz E 450,"$64,988",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Velar S,"$65,455",
New 2024,New 2024 RAM 3500 Tradesman,"$71,559",
New 2024,New 2024 RAM 2500 Tradesman,"$71,444",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Velar Dynamic SE,"$71,705",
New 2025,New 2025 RAM 1500 LARAMIE,"$76,410",
New 2024,New 2024 RAM 3500 Tradesman,"$71,827",
Used 2024,Pre-Owned 2024 BMW X5 xDrive40i,"$65,494",
New 2025,New 2025 RAM 1500 Rebel,"$74,205",
New 2025,New 2025 RAM 1500 Laramie,"$76,565",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Velar S,"$68,055",
New 2024,New 2024 RAM 3500 Tradesman,"$72,265",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Velar S,"$65,927",
Used 2024,Pre-Owned 2024 Mercedes-Benz GLE 450,"$65,987",
Used 2022,Pre-Owned 2022 Ford Super Duty F-250 SRW Platinum,"$65,997",
Used 2023,Pre-Owned 2023 Ford Bronco Raptor,"$65,998",
Used 2023,Pre-Owned 2023 Mercedes GLS 450,"$66,488",
Used 2025,Pre-Owned 2025 Audi SQ5 Premium Plus,"$66,494",
Used 2023,Pre-Owned 2023 Chevrolet Corvette 1LT,"$66,990",
Used 2024,Pre-Owned 2024 Ford Super Duty F-250 SRW LARIAT,"$66,995",
Used 2024,Pre-Owned 2024 Jaguar F-PACE RDYNAMS,"$67,169",
Used 2023,Pre-Owned 2023 Mercedes E 450,"$67,987",
Used 2023,Pre-Owned 2023 Mercedes-Benz GLS 450,"$68,000",
New 2025,New 2025 RAM 1500 Limited,"$80,285",
Used 2021,Pre-Owned 2021 Porsche Panamera 4S,"$68,297",
Used 2024,Pre-Owned 2024 Mercedes-Benz E 350,"$68,488",
Used 2021,Pre-Owned 2021 Cadillac Escalade Sport,"$68,647",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Velar Dynamic SE,"$69,907",
Used 2022,Pre-Owned 2022 Ford Super Duty F-250 SRW LARIAT,"$69,990",
Used 2024,Pre-Owned 2024 Land Rover Defender X-Dynamic SE,"$73,868",
Used 2023,Pre-Owned 2023 Land Rover Range Rover Sport SE,"$69,996",
New 2025,New 2025 RAM 1500 Limited,"$80,835",
Used 2023,Pre-Owned 2023 Land Rover Range Rover Sport SE Dynamic,"$71,500",
Used 2018,Pre-Owned 2018 Mercedes-Benz AMG® G 63,"$71,965",
Used 2022,Pre-Owned 2022 Mercedes-Benz S 580,"$71,987",
Used 2023,Pre-Owned 2023 BMW 7 Series 740i,"$71,989",
Used 2025,Pre-Owned 2025 Jaguar F-PACE R-Dynamic S,"$72,908",
Used 2025,Pre-Owned 2025 Land Rover Defender 110 S,"$72,795",
Used 2023,Pre-Owned 2023 Ford Super Duty F-350 SRW King Ranch,"$72,800",
New 2025,New 2025 Nissan Armada SL,"$72,860",
Used 2022,Pre-Owned 2022 Mercedes-Benz S 500,"$72,900",
New 2025,New 2025 RAM 2500 Big Horn,"$74,675",
Used 2024,Pre-Owned 2024 Mercedes-Benz GLS 450,"$73,491",
Used 2023,Pre-Owned 2023 Ford F-150 Raptor,"$73,500",
New 2025,New 2025 RAM 2500 Big Horn,"$75,115",
New 2025,New 2025 RAM 2500 Big Horn,"$75,165",
New 2025,New 2025 RAM 2500 BIG HORN,"$74,625",
Used 2024,Pre-Owned 2024 GMC Sierra 1500 Denali Ultimate,"$73,997",
Used 2025,Pre-Owned 2025 Jaguar F-PACE R-Dynamic S,"$74,408",
New 2025,New 2025 RAM 1500 Limited,"$87,880",
Used 2024,Pre-Owned 2024 Land Rover Defender 110 X-Dynamic SE,"$79,743",
Used 2024,Pre-Owned 2024 INEOS Grenadier Trialmaster,"$92,535",
Used 2025,Pre-Owned 2025 Jaguar F-PACE R-Dynamic S,"$74,909",
Used 2023,Pre-Owned 2023 Mercedes-Benz GLE AMG® 53,"$74,985",
Used 2023,Pre-Owned 2023 Cadillac Escalade 4WD Sport,"$75,176",
Used 2024,Pre-Owned 2024 INEOS Grenadier Station Wagon Trialmaster,"$75,995",
New 2025,New 2025 RAM 3500 Big Horn,"$77,935",
New 2024,New 2024 RAM 2500 BIG HORN,"$83,250",
New 2024,New 2024 RAM 2500 Big Horn,"$83,250",
Used 2024,Pre-Owned 2024 Ford Super Duty F-350 SRW LARIAT,"$76,547",
Used 2022,Pre-Owned 2022 Cadillac Escalade Sport,"$76,589",
New 2024,New 2024 RAM 2500 Big Horn,"$83,495",
New 2024,New 2024 RAM 2500 Big Horn,"$83,545",
Used 2024,Pre-Owned 2024 Land Rover Range Rover Sport SE,"$76,999",
Used 2025,Pre-Owned 2025 Land Rover Defender 110 S,"$81,043",
Used 2025,Pre-Owned 2025 Land Rover Defender 130 S,"$78,224",
Used 2023,Pre-Owned 2023 Porsche Panamera 4 Platinum Edition,"$78,597",
New 2025,New 2025 RAM 1500 Limited,"$92,460",
Used 2024,Pre-Owned 2024 Land Rover Defender 130 S,"$85,188",
Used 2024,Pre-Owned 2024 Toyota Sequoia Platinum,"$79,255",
New 2025,New 2025 RAM 1500 Laramie,"$79,500",
Used 2023,Pre-Owned 2023 Mercedes-Benz S 500,"$79,987",
Used 2025,Pre-Owned 2025 Land Rover Discovery Dynamic SE,"$80,525",
New 2025,New 2025 RAM 1500 Limited,"$90,935",
New 2025,New 2025 RAM 2500 LARAMIE,"$81,800",
Used 2023,Pre-Owned 2023 Mercedes-Benz E 450,"$80,840",
Used 2018,Pre-Owned 2018 Bentley Flying Spur V8 S,"$81,963",
New 2025,New 2025 RAM 2500 LARAMIE,"$83,275",
Used 2023,Pre-Owned 2023 Maserati Levante Modena,"$82,991",
Used 2023,Pre-Owned 2023 Land Rover Discovery HSE R-Dynamic,"$83,640",
Used 2023,Pre-Owned 2023 Land Rover Defender SE,"$83,650",
Used 2024,Pre-Owned 2024 TOYOTA SEQUOIA,"$84,800",
Used 2024,Pre-Owned 2024 BMW iX M60,"$84,999",
Used 2025,Pre-Owned 2025 Land Rover Defender 110 X-Dynamic SE,"$85,833",
Used 2023,Pre-Owned 2023 Maserati Levante Modena,"$85,991",
New 2025,New 2025 RAM 1500 Tungsten,"$91,550",
Used 2024,Pre-Owned 2024 Ford Super Duty F-250 SRW King Ranch,"$86,897",
New 2025,New 2025 Nissan Armada Platinum Reserve,"$87,160",
New 2025,New 2025 Nissan Armada Platinum Reserve,"$87,765",
Used 2023,Pre-Owned 2023 Land Rover Defender Carpathian Edition,"$87,833",
New 2025,New 2025 RAM 2500 LARAMIE,"$89,395",
New 2025,New 2025 RAM 1500 Tungsten,"$90,555",
Used 2019,Pre-Owned 2019 Mercedes-Benz AMG® GT S,"$89,987",
Used 2025,Pre-Owned 2025 INFINITI QX80 SENSORY,"$89,988",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Sport Dynamic SE,"$92,997",
Used 2023,Pre-Owned 2023 Land Rover Range Rover SE,"$93,988",
Used 2023,Pre-Owned 2023 Land Rover Range Rover SE,"$95,597",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Sport Dynamic SE,"$95,597",
Used 2022,Pre-Owned 2022 Ford Mustang Shelby GT500,"$95,795",
Used 2022,Pre-Owned 2022 Porsche Cayenne Turbo,"$97,997",
Used 2024,Pre-Owned 2024 Porsche Panamera Base,"$98,765",
Used 2024,Pre-Owned 2024 Land Rover Defender V8,"$113,178",
Used 2024,Pre-Owned 2024 BMW X5 M Competition,"$102,999",
Used 2025,Pre-Owned 2025 BMW X7 M60i,"$103,897",
Used 2025,Pre-Owned 2025 Land Rover Range Rover Sport Autobiography,"$119,997",
Used 2024,Pre-Owned 2024 Ford F-150 Raptor,"$124,785",
Used 2024,Pre-Owned 2024 Mercedes-Benz GLS AMG® 63,"$129,288",
Used 2021,Pre-Owned 2021 Bentley Bentayga V8,"$130,496",
Used 2023,Pre-Owned 2023 Bentley Bentayga Hybrid V8,"$233,680",
Used 2022,Pre-Owned 2022 Bentley Bentayga S,"$166,619",
Used 2021,Pre-Owned 2021 Mercedes-Benz AMG® G 63,"$169,999",
Used 2024,Pre-Owned 2024 Land Rover Range Rover SV,"$183,739",
Used 2023,Pre-Owned 2023 Bentley Bentayga,"$185,971",
Used 2023,Pre-Owned 2023 Bentley Bentayga EWB V8,"$189,479",
Used 2024,Pre-Owned 2024 Bentley Bentayga V8,"$252,050",
Used 2024,Pre-Owned 2024 Bentley Flying Spur Edition 8,"$256,535",
Used 2024,Pre-Owned 2024 Bentley Bentayga EWB V8,"$231,370",
Used 2024,Pre-Owned 2024 Bentley Continental GT V8,"$279,275",
Used 2024,Pre-Owned 2024 Bentley Continental GTC Signature 8 Edition,"$281,467",
Used 2024,Pre-Owned 2024 Bentley Continental GTC Signature 8 Edition,"$282,775",
Used 2024,Pre-Owned 2024 Bentley Continental GTC Signature 8 Edition,"$282,840",
Used 2024,Pre-Owned 2024 Bentley Continental GT Speed Edition 12,"$349,290",
Used 2024,Pre-Owned 2024 Bentley Continental GT Speed Edition 12,"$336,195",
Used 2023,Pre-Owned 2023 Volvo XC60 Ultimate Bright Theme,,
Used 2020,Pre-Owned 2020 Audi Q3 S line Premium Plus,,
Used 2025,Pre-Owned 2025 Mercedes-Benz GLA 250,,
Used 2023,Pre-Owned 2023 Land Rover Range Rover Velar R-Dynamic S,,
Used 2019,Pre-Owned 2019 Land Rover Range Rover Velar P250 R-Dynamic SE,,
Used 2023,Pre-Owned 2023 Land Rover Range Rover SE,,
Used 2022,Pre-Owned 2022 Kia Seltos S,,
Used 2022,Pre-Owned 2022 Hyundai Palisade SEL,,
Used 2021,Pre-Owned 2021 Hyundai Tucson Value,,
Used 2011,Pre-Owned 2011 Nissan Quest S,,
Used 2014,Pre-Owned 2014 Mazda5 Touring,,
Used 2024,Pre-Owned 2024 Toyota Corolla Cross Hybrid Nightshade Edition,,
Used 2021,Pre-Owned 2021 Kia Telluride S,,
Used 2022,Pre-Owned 2022 Toyota Tundra 4WD TRD Pro Hybrid,,
Used 2022,Pre-Owned 2022 Toyota Tundra 4WD SR5,,
Used 2021,Pre-Owned 2021 Toyota Sienna Platinum,,
Used 2012,Pre-Owned 2012 Hyundai Sonata 2.4L Limited,,
Used 2016,Pre-Owned 2016 Hyundai Sonata 2.4L Limited,,
Used 2022,Pre-Owned 2022 Nissan Pathfinder Platinum,,
Used 2023,Pre-Owned 2023 Nissan Pathfinder Rock Creek,,
New 2025,New 2025 Nissan Rogue SL,,
New 2025,New 2025 Nissan Murano Platinum,,
Used 2017,Pre-Owned 2017 Honda Ridgeline RTL-T,,
Used 2023,Pre-Owned 2023 Toyota Camry SE,,
Used 2019,Pre-Owned 2019 TOYOTA CAMRY,,
Used 2013,Pre-Owned 2013 Chevrolet Captiva Sport Fleet LTZ,,
Used 2018,Pre-Owned 2018 Chevrolet Silverado 1500 LT,,
Used 2022,Pre-Owned 2022 Chevrolet Silverado 1500 Custom,,
Used 2022,Pre-Owned 2022 Chevrolet Equinox RS,,
Used 2016,Pre-Owned 2016 Ford Edge SEL,,
New 2025,New 2025 Nissan Frontier SL,,
Used 2023,Pre-Owned 2023 Nissan Frontier PRO-4X,,
